0.707494	0.030756	0.26175
0.427714	0.388912	0.183375
0.0119024	0.751286	0.236812
0.823528	0.0599087	0.116564
0.323376	0.336461	0.340163
0.541505	0.323789	0.134706
0.431912	0.218857	0.349231
0.234941	0.382646	0.382413
0.270785	0.444138	0.285078
0.114771	0.434928	0.450301
0.0255767	0.511552	0.462871
0.492608	0.393204	0.114188
0.410271	0.335448	0.254281
0.189231	0.38076	0.43001
0.182177	0.390436	0.427387
0.30527	0.266781	0.427949
0.367889	0.408684	0.223427
0.672895	0.216252	0.110852
0.217259	0.630971	0.15177
0.285523	0.432248	0.282229
0.356001	0.222784	0.421215
0.486869	0.505433	0.00769838
0.339068	0.294973	0.36596
0.0716409	0.565229	0.36313
0.222903	0.466493	0.310604
0.331259	0.274095	0.394645
0.0709605	0.672382	0.256658
0.477122	0.119548	0.40333
0.131975	0.609471	0.258555
0.10491	0.420178	0.474912
0.463125	0.138776	0.3981
0.262335	0.661801	0.0758639
0.187109	0.732481	0.08041
0.376903	0.258429	0.364668
0.101024	0.0614916	0.837484
0.256917	0.214478	0.528605
0.525149	0.191918	0.282933
0.222265	0.418572	0.359163
0.506778	0.129343	0.363878
0.429805	0.423066	0.147129
0.631334	0.0438343	0.324832
0.304672	0.576875	0.118453
0.122411	0.551176	0.326413
0.470288	0.00938156	0.520331
0.252171	0.199085	0.548744
0.275278	0.645004	0.0797182
0.807979	0.0562595	0.135762
0.359021	0.578581	0.0623971
0.328445	0.0316405	0.639915
0.869964	0.116722	0.0133143
0.131462	0.671643	0.196895
0.0194633	0.484746	0.495791
0.422926	0.387355	0.189719
0.121947	0.530478	0.347575
0.311335	0.486741	0.201924
0.286931	0.409559	0.30351
0.36024	0.332365	0.307395
0.33727	0.120941	0.541789
0.586027	0.175979	0.237994
0.0467906	0.624029	0.32918
0.518605	0.432557	0.0488374
0.107287	0.563467	0.329247
0.354828	0.482145	0.163027
0.324118	0.342387	0.333495
0.496473	0.102236	0.401291
0.497329	0.448087	0.0545831
0.437523	0.423473	0.139005
0.484185	0.177035	0.33878
0.183213	0.398524	0.418263
0.265414	0.380345	0.354241
0.430685	0.264147	0.305168
0.565651	0.0324814	0.401867
0.288803	0.446944	0.264254
0.262633	0.16369	0.573676
0.142183	0.531233	0.326584
0.0826025	0.732926	0.184472
0.515787	0.402829	0.0813841
0.30485	0.630905	0.064245
0.0115331	0.190853	0.797614
0.201349	0.433512	0.365139
0.126535	0.570503	0.302961
0.47224	0.383131	0.144629
0.474314	0.196266	0.32942
0.200471	0.382731	0.416799
0.784202	0.0213721	0.194426
0.0350208	0.52508	0.439899
0.222255	0.412695	0.365051
0.60746	0.137587	0.254953
0.461422	0.418333	0.120245
0.0205956	0.570768	0.408636
0.257793	0.655199	0.0870074
0.0896251	0.584952	0.325423
0.275027	0.0673686	0.657605
0.808037	0.136376	0.0555873
0.663452	0.19823	0.138318
0.297185	0.211372	0.491443
0.302515	0.380023	0.317462
0.557291	0.0642599	0.378449
0.148027	0.488535	0.363438
0.153991	0.343527	0.502482
0.180659	0.445309	0.374032
0.0784874	0.325795	0.595718
0.202853	0.181297	0.615851
0.159076	0.514356	0.326568
0.668717	0.146266	0.185017
0.134118	0.541267	0.324615
0.363325	0.34573	0.290945
0.36018	0.435294	0.204526
0.406506	0.266724	0.32677
0.427412	0.454128	0.118461
0.257635	0.339016	0.403349
0.540468	0.107978	0.351554
0.204227	0.283588	0.512185
0.404272	0.250765	0.344964
0.388388	0.426488	0.185125
0.324216	0.599126	0.0766582
0.630717	0.140754	0.228529
0.14732	0.434936	0.417744
0.0872057	0.512282	0.400512
0.318204	0.342621	0.339175
0.682624	0.259685	0.0576909
0.0213898	0.249374	0.729236
0.532577	0.425029	0.0423936
0.369454	0.466065	0.164481
0.215796	0.394558	0.389646
0.0943485	0.200566	0.705085
0.18001	0.408995	0.410995
0.37492	0.221224	0.403856
0.340929	0.35179	0.307281
0.213384	0.358034	0.428582
0.125566	0.630975	0.243459
0.567003	0.0773966	0.3556
0.670613	0.138222	0.191164
0.340871	0.450949	0.20818
0.0296848	0.440623	0.529692
0.46977	0.474393	0.0558368
0.236185	0.567543	0.196272
0.407431	0.368689	0.223881
0.342883	0.277435	0.379681
0.69827	0.0790328	0.222697
0.453271	0.257318	0.289412
0.465498	0.479255	0.0552474
0.04639	0.414257	0.539353
0.129633	0.393285	0.477082
0.661707	0.180149	0.158144
0.421058	0.535388	0.0435539
0.704243	0.182588	0.11317
0.0397479	0.462869	0.497383
0.105749	0.366197	0.528054
0.082894	0.357533	0.559573
0.526419	0.255958	0.217623
0.367649	0.180338	0.452013
0.0392113	0.777335	0.183454
0.445117	0.21356	0.341323
0.411266	0.513205	0.0755285
0.379265	0.277938	0.342797
0.0991236	0.877729	0.0231472
0.281701	0.45388	0.264419
0.147301	0.737892	0.114807
0.144887	0.586979	0.268134
0.0793017	0.67989	0.240808
0.574965	0.166474	0.25856
0.592631	0.014923	0.392446
0.570868	0.0521759	0.376956
0.383257	0.285849	0.330894
0.214979	0.409205	0.375816
0.751745	0.234388	0.0138675
0.162228	0.376786	0.460986
0.589196	0.332153	0.0786512
0.211385	0.387912	0.400703
0.691376	0.108009	0.200614
0.276101	0.309391	0.414507
0.760804	0.145782	0.0934141
0.580833	0.313521	0.105646
0.346584	0.584733	0.0686833
0.339957	0.426529	0.233514
0.281017	0.135751	0.583232
0.170324	0.332866	0.49681
0.367441	0.255045	0.377514
0.121897	0.457361	0.420742
0.0302706	0.37893	0.5908
0.13438	0.538659	0.326961
0.568565	0.234863	0.196572
0.258586	0.439768	0.301645
0.392055	0.249053	0.358892
0.297927	0.0423135	0.659759
0.148368	0.645626	0.206006
0.501193	0.378859	0.119949
0.454747	0.143349	0.401904
0.220358	0.397519	0.382123
0.546913	0.263668	0.18942
0.210298	0.405148	0.384554
0.695248	0.0897895	0.214962
0.194211	0.545521	0.260268
0.75399	0.225254	0.0207561
0.814813	0.117525	0.0676622
0.203965	0.153566	0.642469
0.0700163	0.476284	0.453699
0.217439	0.114581	0.66798
0.144645	0.701547	0.153808
0.0206596	0.584834	0.394507
0.292435	0.439703	0.267862
0.173548	0.181635	0.644816
0.0747969	0.278839	0.646364
0.588628	0.10498	0.306392
0.350465	0.305372	0.344162
0.359952	0.365258	0.27479
0.299661	0.452814	0.247525
0.429257	0.209959	0.360784
0.133646	0.832195	0.0341587
0.379592	0.40217	0.218238
0.383749	0.196247	0.420003
0.23349	0.0956666	0.670843
0.385511	0.385829	0.22866
0.144745	0.0976559	0.757599
0.156184	0.0987816	0.745034
0.497465	0.417021	0.0855145
0.21936	0.488798	0.291842
0.166471	0.0855577	0.747972
0.153699	0.0335271	0.812774
0.276295	0.49025	0.233455
0.754438	0.0627261	0.182836
0.0538457	0.353986	0.592169
0.459846	0.206309	0.333845
0.43005	0.326896	0.243054
0.31167	0.319591	0.368739
0.497163	0.443498	0.0593391
0.533395	0.107703	0.358902
0.520059	0.329418	0.150523
0.216504	0.376959	0.406537
0.530931	0.0685934	0.400476
0.451164	0.157502	0.391335
0.506395	0.257487	0.236118
0.0729227	0.583472	0.343605
0.209046	0.644679	0.146274
0.238446	0.14609	0.615464
0.0473177	0.348196	0.604486
0.351178	0.324447	0.324375
0.0657661	0.616872	0.317362
0.0327183	0.550225	0.417056
0.409474	0.452687	0.137839
0.305467	0.338162	0.356371
0.293838	0.241681	0.464481
0.566939	0.254468	0.178592
0.0730615	0.718039	0.208899
0.477881	0.229435	0.292684
0.398804	0.196142	0.405054
0.368426	0.286919	0.344655
0.371654	0.25755	0.370796
