0.287082	0.0373542	0.675564
0.125852	0.442045	0.432103
0.241735	0.400294	0.35797
0.509022	0.0950918	0.395886
0.136588	0.83926	0.024152
0.285119	0.410067	0.304814
0.104497	0.659378	0.236125
0.303862	0.473915	0.222223
0.477931	0.237737	0.284331
0.382525	0.117762	0.499713
0.238654	0.483475	0.277871
0.0500615	0.518296	0.431643
0.225206	0.419911	0.354883
0.279875	0.360858	0.359266
0.316402	0.555481	0.128117
0.557991	0.0693011	0.372708
0.227927	0.403359	0.368715
0.438759	0.376306	0.184935
0.296132	0.48499	0.218878
0.501843	0.379946	0.11821
0.458476	0.179091	0.362433
0.331238	0.427153	0.24161
0.46268	0.132289	0.405031
0.320743	0.346906	0.332351
0.628684	0.31499	0.0563261
0.566375	0.283169	0.150456
0.401803	0.249116	0.349081
0.269836	0.306938	0.423226
0.129844	0.659885	0.210272
0.609032	0.327992	0.062976
0.342481	0.0810412	0.576478
0.348241	0.329438	0.322321
0.175654	0.72949	0.0948565
0.451799	0.190292	0.357908
0.471055	0.427198	0.101746
0.162387	0.472414	0.365198
0.149083	0.5036	0.347317
0.470066	0.501279	0.028655
0.321912	0.400376	0.277713
0.6126	0.24075	0.146651
0.354755	0.550322	0.0949224
0.329907	0.234089	0.436004
0.164098	0.39225	0.443652
0.296876	0.498793	0.204331
0.274379	0.37279	0.352831
0.534228	0.214854	0.250918
0.287985	0.383529	0.328486
0.0258741	0.140023	0.834103
0.180157	0.645245	0.174599
0.567073	0.350274	0.0826528
0.181829	0.101057	0.717114
0.395042	0.28691	0.318048
0.153726	0.533994	0.31228
0.394302	0.492354	0.113344
0.364677	0.164875	0.470448
0.26021	0.473195	0.266595
0.447719	0.0130678	0.539213
0.132198	0.582127	0.285675
0.5351	0.353269	0.11163
0.287014	0.320313	0.392673
0.741099	0.0828771	0.176024
0.252028	0.614284	0.133688
0.282575	0.546305	0.171119
0.0507751	0.484208	0.465017
0.559444	0.0572988	0.383257
0.469435	0.43922	0.0913446
0.34934	0.119839	0.530821
0.127749	0.55799	0.314262
0.370292	0.224793	0.404915
0.404935	0.402909	0.192156
0.481689	0.138813	0.379498
0.0383784	0.390309	0.571313
0.32818	0.168068	0.503752
0.394746	0.296602	0.308652
0.44877	0.317531	0.233699
0.390121	0.257411	0.352469
0.251346	0.697161	0.0514929
0.400967	0.355858	0.243175
0.127157	0.694047	0.178796
0.568182	0.166311	0.265507
0.0710756	0.506303	0.422621
0.408799	0.424854	0.166347
0.295443	0.246918	0.45764
0.426017	0.384835	0.189148
0.285751	0.257983	0.456265
0.474446	0.371427	0.154127
0.410514	0.169026	0.42046
0.28675	0.569736	0.143514
0.281033	0.306563	0.412405
0.474661	0.480114	0.0452253
0.2224	0.445791	0.331809
0.0958951	0.0650393	0.839066
0.441758	0.233982	0.32426
0.261591	0.358207	0.380202
0.184922	0.425924	0.389155
0.0134576	0.816792	0.169751
0.646535	0.244546	0.108919
0.350874	0.484185	0.164941
0.124583	0.444823	0.430594
0.311718	0.25922	0.429063
0.650118	0.0121504	0.337732
0.144817	0.475118	0.380065
0.391025	0.470327	0.138648
0.31829	0.131259	0.550451
0.591775	0.0208395	0.387386
0.0520508	0.885986	0.0619634
0.58133	0.259167	0.159503
0.265628	0.482444	0.251928
0.0662082	0.183376	0.750415
0.473954	0.159555	0.366491
0.429878	0.0909534	0.479168
0.160998	0.185394	0.653608
0.314324	0.323447	0.362228
0.24494	0.336267	0.418792
0.486513	0.417544	0.095943
0.328443	0.278278	0.393279
0.355517	0.534332	0.110151
0.248178	0.643943	0.107878
0.486105	0.344819	0.169076
0.417296	0.133963	0.448741
0.41681	0.158685	0.424505
0.0703103	0.867334	0.0623562
0.340747	0.346664	0.312589
0.0415751	0.145816	0.812609
0.0940125	0.371861	0.534127
0.372688	0.215497	0.411815
0.342269	0.263689	0.394041
0.0186043	0.598998	0.382398
0.437508	0.532468	0.0300243
0.610784	0.0340522	0.355163
0.307171	0.263029	0.4298
0.191725	0.14126	0.667016
0.140454	0.462101	0.397444
0.213732	0.0896795	0.696589
0.255377	0.45891	0.285713
0.521353	0.0112105	0.467437
0.355015	0.284	0.360985
0.485915	0.0711059	0.442979
0.202466	0.45627	0.341264
0.0827345	0.486052	0.431214
0.491008	0.179206	0.329786
0.348018	0.219651	0.432331
0.488437	0.441538	0.0700252
0.135798	0.612998	0.251204
0.278415	0.339542	0.382043
0.0516752	0.165304	0.78302
0.224937	0.636533	0.13853
0.463706	0.44076	0.095535
0.262346	0.101525	0.636129
0.0401312	0.301115	0.658753
0.0800556	0.106798	0.813146
0.304701	0.415365	0.279934
0.405699	0.384788	0.209513
0.0760329	0.420699	0.503268
0.575275	0.165508	0.259218
0.107019	0.205697	0.687284
0.357207	0.126593	0.516201
0.217628	0.188295	0.594076
0.361212	0.393157	0.245631
0.153349	0.400442	0.446209
0.350484	0.333509	0.316007
0.450754	0.0457719	0.503474
0.436026	0.420761	0.143213
0.0371415	0.892191	0.0706673
0.443652	0.180327	0.376021
0.211241	0.765537	0.023222
0.757029	0.0584588	0.184512
0.218552	0.413903	0.367545
0.553405	0.0539001	0.392695
0.230997	0.267533	0.50147
0.0257308	0.326084	0.648185
0.336208	0.422166	0.241626
0.480353	0.376942	0.142705
0.0700507	0.835395	0.0945545
0.272078	0.425538	0.302384
0.411853	0.303213	0.284934
0.42335	0.394424	0.182226
0.43135	0.32076	0.24789
0.19954	0.298248	0.502212
0.346271	0.231714	0.422015
0.458457	0.195888	0.345656
0.0728437	0.411369	0.515787
0.379927	0.0998001	0.520273
0.455357	0.501002	0.0436402
0.264525	0.277152	0.458322
0.0369783	0.296726	0.666296
0.277897	0.489877	0.232226
0.646045	0.342672	0.0112831
0.579087	0.413442	0.0074709
0.143337	0.407238	0.449425
0.227221	0.341648	0.431131
0.445345	0.509766	0.0448885
0.176455	0.256636	0.566909
0.44464	0.280599	0.274762
0.365083	0.293011	0.341907
0.233106	0.102495	0.664399
0.387287	0.220096	0.392617
0.424967	0.267857	0.307176
0.273043	0.447931	0.279026
0.152721	0.644326	0.202953
0.420211	0.535061	0.0447273
0.411098	0.0373271	0.551575
0.54675	0.137628	0.315622
0.066569	0.440131	0.4933
0.184245	0.523812	0.291943
0.141875	0.359856	0.498269
0.562697	0.0720781	0.365225
0.53736	0.278539	0.184101
0.177961	0.165302	0.656737
0.249847	0.415405	0.334748
0.161001	0.266478	0.572521
0.0130645	0.428304	0.558631
0.272244	0.305485	0.422271
0.389534	0.217733	0.392733
0.29948	0.247137	0.453383
0.337618	0.448951	0.213432
0.396273	0.432687	0.17104
0.625031	0.260084	0.114885
0.286666	0.415931	0.297403
0.39916	0.213474	0.387367
0.299012	0.329363	0.371625
0.47591	0.429888	0.0942015
0.380816	0.304589	0.314595
0.364858	0.326861	0.308281
0.237798	0.473715	0.288487
0.395545	0.580859	0.0235959
0.513198	0.118787	0.368015
0.527144	0.0434171	0.429439
0.0744525	0.532558	0.392989
0.317024	0.373204	0.309772
0.101703	0.544537	0.35376
0.263697	0.420263	0.31604
0.053685	0.688667	0.257648
0.322865	0.404955	0.27218
0.45975	0.0147762	0.525473
0.152825	0.479141	0.368034
0.437891	0.111222	0.450886
0.0838515	0.205018	0.711131
0.294847	0.311885	0.393268
0.243355	0.37068	0.385965
0.374676	0.231588	0.393736
0.662462	0.265992	0.0715468
0.293402	0.395617	0.310981
0.431594	0.521875	0.0465309
0.148358	0.475067	0.376575
0.413678	0.316557	0.269764
0.497113	0.155667	0.34722
0.116866	0.270246	0.612888
0.368343	0.238286	0.393372
0.129449	0.42672	0.443831
0.579773	0.347849	0.072378
0.136907	0.45606	0.407033
0.413065	0.449155	0.137779
0.108798	0.418583	0.472618
0.328129	0.541257	0.130614
0.152191	0.0677636	0.780045
0.522431	0.201423	0.276146
0.120382	0.491856	0.387762
0.243035	0.552869	0.204096
0.176431	0.517286	0.306283
0.161697	0.379064	0.459239
0.160758	0.285681	0.553561
0.567976	0.0195192	0.412505
0.31192	0.41999	0.26809
0.35654	0.229949	0.413511
0.206145	0.185828	0.608027
0.538332	0.425156	0.0365117
0.300735	0.30215	0.397116
0.425384	0.234934	0.339682
0.543495	0.355479	0.101026
0.173018	0.432145	0.394837
0.515833	0.363341	0.120826
0.44016	0.088319	0.471521
0.448469	0.169206	0.382325
0.15779	0.613881	0.228329
0.317685	0.458957	0.223358
0.323585	0.396862	0.279552
0.217928	0.28073	0.501342
0.277723	0.359431	0.362845
0.379431	0.44682	0.17375
0.415402	0.449644	0.134954
0.195094	0.313885	0.491021
0.111986	0.447396	0.440619
0.535959	0.192266	0.271775
0.457784	0.428231	0.113985
0.164001	0.191563	0.644436
0.51118	0.0132388	0.475581
0.361406	0.25857	0.380024
0.403206	0.385664	0.21113
0.33677	0.594806	0.0684241
0.284765	0.291834	0.423401
0.380458	0.501107	0.118435
0.239571	0.562837	0.197592
0.0182959	0.615685	0.366019
0.298374	0.534378	0.167249
0.442218	0.204276	0.353506
0.168473	0.477935	0.353592
0.427216	0.189047	0.383737
0.338043	0.376439	0.285518
0.186109	0.620747	0.193144
0.0554889	0.769004	0.175507
0.291131	0.129081	0.579788
0.127773	0.258053	0.614174
0.555723	0.203135	0.241141
0.420595	0.479684	0.0997215
0.514289	0.0670315	0.41868
0.294449	0.355551	0.35
0.237258	0.269718	0.493024
0.261658	0.34425	0.394092
0.700323	0.100889	0.198788
0.453054	0.259898	0.287048
0.101599	0.488572	0.409829
0.254335	0.296069	0.449596
0.425999	0.304888	0.269113
0.744276	0.0336402	0.222084
0.249117	0.512822	0.23806
0.0218668	0.842792	0.135341
0.553314	0.213548	0.233138
0.494905	0.116137	0.388959
0.31414	0.309698	0.376162
0.221666	0.386511	0.391823
0.440464	0.100587	0.458949
0.185755	0.587935	0.22631
0.378243	0.230044	0.391713
0.536309	0.087303	0.376388
0.207635	0.117342	0.675024
0.478856	0.452592	0.0685521
0.540009	0.2101	0.249891
0.172133	0.481494	0.346373
0.267526	0.326583	0.405891
0.291278	0.294794	0.413929
0.152204	0.732692	0.115104
0.36529	0.178872	0.455838
0.473857	0.238304	0.28784
0.510979	0.0811081	0.407913
0.197985	0.463026	0.338989
0.373045	0.0959855	0.530969
0.287007	0.162598	0.550395
0.261934	0.374486	0.36358
0.38354	0.304413	0.312047
0.387921	0.265254	0.346825
0.230523	0.36852	0.400957
0.487673	0.130596	0.381731
0.341324	0.378328	0.280348
0.30274	0.228635	0.468625
0.788213	0.113769	0.0980173
0.0993833	0.305468	0.595148
0.325653	0.233619	0.440728
0.135196	0.39747	0.467334
0.14539	0.288808	0.565802
0.257963	0.420594	0.321443
0.661272	0.109371	0.229357
0.141869	0.825009	0.033122
0.608974	0.287731	0.103295
0.0744717	0.12321	0.802318
0.355359	0.608272	0.0363688
0.0231289	0.558804	0.418067
0.0365611	0.5168	0.446639
0.265712	0.64567	0.0886184
0.237262	0.148671	0.614067
0.144342	0.173147	0.682511
0.463575	0.478198	0.0582273
0.265966	0.529823	0.204212
0.275503	0.641281	0.0832165
0.285114	0.186318	0.528568
0.621757	0.327351	0.0508924
0.0559738	0.506904	0.437122
0.429248	0.37196	0.198791
0.367901	0.344326	0.287772
0.4813	0.305929	0.212772
0.723452	0.100353	0.176194
0.0284504	0.281651	0.689899
0.308827	0.322117	0.369056
0.0714468	0.455777	0.472776
0.379829	0.136462	0.483709
0.173321	0.48365	0.343029
0.0419441	0.416472	0.541584
0.18368	0.525177	0.291142
0.10142	0.315984	0.582596
0.375492	0.0746696	0.549839
0.431902	0.368511	0.199587
0.508834	0.153524	0.337642
0.337482	0.333043	0.329476
0.466442	0.153876	0.379682
0.0738244	0.249907	0.676268
0.0941876	0.775404	0.130408
